pair_row_id	gene_id_1	gene_id_2	embedding_cosine_sim	z_score_cosine_sim	original_label
87828	ENSG00000115216	ENSMUSG00000020785	0.4447842240333557	-0.9228673850453024	0
85677	ENSG00000167258	ENSMUSG00000024617	0.750287652015686	-0.8603644962809256	0
6940	ENSG00000067900	ENSMUSG00000008730	0.39526134729385376	0.8091945738155407	1
8347	ENSG00000064393	ENSMUSG00000000532	0.42095136642456055	0.7773306718913141	1
4443	ENSG00000197442	ENSMUSG00000009555	0.5688209533691406	0.8676185061913898	1
88168	ENSG00000174672	ENSMUSG00000020700	0.4906422793865204	-0.9344439170385844	0
89396	ENSG00000112739	ENSMUSG00000039913	0.46693938970565796	-0.9980711825186868	0
6557	ENSG00000099875	ENSMUSG00000052783	0.7189053893089294	0.818131172885981	1
9318	ENSG00000152953	ENSMUSG00000045038	0.5264387130737305	0.7565394283770029	1
7396	ENSG00000117676	ENSMUSG00000060477	0.5449982285499573	0.7982334298615041	1
82355	ENSG00000183735	ENSMUSG00000039913	0.5551257133483887	-0.7810063885709798	0
79773	ENSG00000115825	ENSMUSG00000053414	0.21806134283542633	-0.7214368002159416	0
7326	ENSG00000104814	ENSMUSG00000052783	0.6684046983718872	0.8000753370804301	1
979	ENSG00000118515	ENSMUSG00000040424	0.5786970853805542	0.9600242801127594	1
90	ENSG00000123374	ENSMUSG00000003068	0.5970671772956848	0.9929775666812796	1
7377	ENSG00000155657	ENSMUSG00000028284	0.42494043707847595	0.7986850638745538	1
85626	ENSG00000064393	ENSMUSG00000024014	0.5745963454246521	-0.8593525329655667	0
367	ENSG00000174672	ENSMUSG00000022263	0.533531129360199	0.9815082139306912	1
83392	ENSG00000135090	ENSMUSG00000004056	0.596770167350769	-0.8048938219320222	0
3459	ENSG00000160584	ENSMUSG00000036273	0.757662296295166	0.8911193502823309	1
2174	ENSG00000160469	ENSMUSG00000045038	0.6799495220184326	0.925137847622067	1
79532	ENSG00000006837	ENSMUSG00000041297	0.7444280385971069	-0.716459528465586	0
6329	ENSG00000110422	ENSMUSG00000032577	0.5999271869659424	0.8232211621446739	1
4256	ENSG00000173334	ENSMUSG00000031303	0.5876392126083374	0.8716085588531498	1
6464	ENSG00000034152	ENSMUSG00000029148	0.6606864929199219	0.8201032029670577	1
87417	ENSG00000117676	ENSMUSG00000002007	0.8335047364234924	-0.9099860277682088	0
8327	ENSG00000115661	ENSMUSG00000026749	0.7928290963172913	0.7777092188162438	1
3384	ENSG00000157404	ENSMUSG00000052889	0.5543087124824524	0.8928786594044761	1
84687	ENSG00000065675	ENSMUSG00000021279	0.4915006160736084	-0.8368451933347075	0
82253	ENSG00000137193	ENSMUSG00000031012	0.26991790533065796	-0.7781961898349814	0
89286	ENSG00000130822	ENSMUSG00000024941	0.4826843738555908	-0.9873349006446528	0
83110	ENSG00000105613	ENSMUSG00000030602	0.7463770508766174	-0.7985737732032012	0
86129	ENSG00000110422	ENSMUSG00000028078	0.2686171233654022	-0.8733037582174618	0
87549	ENSG00000065243	ENSMUSG00000036273	0.5796558856964111	-0.9141033720999991	0
2672	ENSG00000067606	ENSMUSG00000020785	0.4845285713672638	0.9108447165189064	1
9409	ENSG00000142875	ENSMUSG00000061751	0.6688348054885864	0.7545612473358705	1
5509	ENSG00000034152	ENSMUSG00000027177	0.4343246519565582	0.8422070960305656	1
8469	ENSG00000154237	ENSMUSG00000030409	0.7076379060745239	0.7745126924971425	1
86498	ENSG00000132356	ENSMUSG00000019699	0.20945586264133453	-0.8830124284195421	0
5928	ENSG00000170390	ENSMUSG00000032936	0.24756905436515808	0.8325704138971706	1
668	ENSG00000164076	ENSMUSG00000019235	0.5750688314437866	0.9701982687596408	1
83187	ENSG00000198055	ENSMUSG00000022897	0.2506519556045532	-0.8003045616827752	0
85679	ENSG00000055332	ENSMUSG00000067336	0.5380226373672485	-0.8604740861259119	0
2104	ENSG00000099308	ENSMUSG00000005034	0.7147723436355591	0.9270009412027902	1
87622	ENSG00000096063	ENSMUSG00000004865	0.513396680355072	-0.916492673807273	0
84581	ENSG00000179335	ENSMUSG00000017376	0.854165256023407	-0.8343174695998797	0
8398	ENSG00000067900	ENSMUSG00000035725	0.5037409663200378	0.7764050658780298	1
340	ENSG00000137843	ENSMUSG00000074923	0.35627108812332153	0.9822826185116754	1
604	ENSG00000132155	ENSMUSG00000026393	0.5727450847625732	0.9727978852352368	1
2509	ENSG00000205111	ENSMUSG00000040021	0.5504888296127319	0.9157981049565568	1
5676	ENSG00000149554	ENSMUSG00000032316	0.8041582107543945	0.8381267982509314	1
82639	ENSG00000172939	ENSMUSG00000026274	0.3413323760032654	-0.78707247152376	0
82452	ENSG00000174672	ENSMUSG00000032577	0.35383129119873047	-0.7832396720589493	0
88102	ENSG00000146216	ENSMUSG00000026785	0.6498870849609375	-0.9314235176985284	0
473	ENSG00000123572	ENSMUSG00000034974	0.7714711427688599	0.9774901063710276	1
81991	ENSG00000164076	ENSMUSG00000022781	0.33420658111572266	-0.772065002229281	0
707	ENSG00000130822	ENSMUSG00000024558	0.3063395321369171	0.968951497090912	1
2926	ENSG00000180815	ENSMUSG00000038145	0.3881276845932007	0.9044619350947568	1
81738	ENSG00000177189	ENSMUSG00000017376	0.523867666721344	-0.7654087294821565	0
84956	ENSG00000179335	ENSMUSG00000020389	-0.0864056944847107	-0.8431995347002217	0
4520	ENSG00000110931	ENSMUSG00000020785	0.4355473220348358	0.8661212837272714	1
85661	ENSG00000081320	ENSMUSG00000019699	0.34325236082077026	-0.8599767286630863	0
9368	ENSG00000183765	ENSMUSG00000028030	0.7610362768173218	0.7553316596785399	1
82290	ENSG00000142731	ENSMUSG00000023809	0.539416491985321	-0.7791820554415261	0
87119	ENSG00000160469	ENSMUSG00000001630	0.3661684989929199	-0.9013451689312628	0
79886	ENSG00000117020	ENSMUSG00000021408	0.38297146558761597	-0.7237251441465798	0
4371	ENSG00000163349	ENSMUSG00000030397	0.4677073359489441	0.8690298758023005	1
82687	ENSG00000162526	ENSMUSG00000057230	0.6784746646881104	-0.7885479906377549	0
82123	ENSG00000126583	ENSMUSG00000024079	0.674118161201477	-0.7750404323587623	0
6851	ENSG00000173334	ENSMUSG00000009772	0.5327447056770325	0.8113288206474861	1
84051	ENSG00000126583	ENSMUSG00000034290	0.36615630984306335	-0.8209347103604678	0
83726	ENSG00000172939	ENSMUSG00000061751	0.040003277361392975	-0.8129203542542871	0
6807	ENSG00000115216	ENSMUSG00000026785	0.33502522110939026	0.8120328503846683	1
79551	ENSG00000166501	ENSMUSG00000022836	0.7519837617874146	-0.7168175205923794	0
1139	ENSG00000166501	ENSMUSG00000020451	0.7430270910263062	0.955099280878466	1
83383	ENSG00000132155	ENSMUSG00000032936	0.3468431234359741	-0.8047841635419579	0
82941	ENSG00000145632	ENSMUSG00000069631	0.33588358759880066	-0.794360630378125	0
5558	ENSG00000104375	ENSMUSG00000015133	0.5859887599945068	0.8411976951267393	1
88225	ENSG00000198752	ENSMUSG00000027496	0.6836855411529541	-0.9368222595938136	0
84840	ENSG00000116141	ENSMUSG00000042688	0.5001307129859924	-0.8403670528900858	0
6716	ENSG00000104375	ENSMUSG00000022836	0.46056148409843445	0.8141919219695565	1
7578	ENSG00000177453	ENSMUSG00000029283	0.6854685544967651	0.7938652858117163	1
80733	ENSG00000008086	ENSMUSG00000004056	0.7570191025733948	-0.7424637283733574	0
81163	ENSG00000008118	ENSMUSG00000022836	0.43573710322380066	-0.7520525563336339	0
5697	ENSG00000105810	ENSMUSG00000057672	0.6134770512580872	0.8376670899521189	1
80000	ENSG00000160396	ENSMUSG00000007411	0.5391982197761536	-0.7263137686116967	0
7483	ENSG00000119638	ENSMUSG00000000441	0.6851093769073486	0.7962421165665524	1
5871	ENSG00000090376	ENSMUSG00000052854	0.2897981107234955	0.8338274037000964	1
88487	ENSG00000119638	ENSMUSG00000035390	0.2377896010875702	-0.9458615511904822	0
7042	ENSG00000065559	ENSMUSG00000053693	0.1855534315109253	0.8066412253725632	1
83455	ENSG00000007047	ENSMUSG00000020190	0.22917065024375916	-0.8063279187209597	0
3354	ENSG00000119638	ENSMUSG00000027177	0.6457227468490601	0.8936241531932956	1
80637	ENSG00000010219	ENSMUSG00000021701	0.4044725298881531	-0.7405740721900791	0
4871	ENSG00000146216	ENSMUSG00000026274	0.5324410796165466	0.8570691021678193	1
4369	ENSG00000196182	ENSMUSG00000053436	0.8508205413818359	0.8690844513698488	1
59	ENSG00000149554	ENSMUSG00000021408	0.8317526578903198	0.9952139548912048	1
4311	ENSG00000164885	ENSMUSG00000031292	0.2487645447254181	0.8704549307672756	1
713	ENSG00000110422	ENSMUSG00000045962	0.7777122855186462	0.968778061965286	1
7764	ENSG00000126583	ENSMUSG00000061751	0.5691781640052795	0.7900293713191192	1
5606	ENSG00000160469	ENSMUSG00000040936	0.5107405781745911	0.8401029490782022	1
80213	ENSG00000112062	ENSMUSG00000030397	0.7435301542282104	-0.7307727828214957	0
3072	ENSG00000105221	ENSMUSG00000020227	0.5138178467750549	0.9004971596553631	1
79571	ENSG00000134070	ENSMUSG00000056458	0.44324469566345215	-0.717074237959539	0
8686	ENSG00000138769	ENSMUSG00000075590	0.3126017451286316	0.7697450209210563	1
81044	ENSG00000125388	ENSMUSG00000006728	0.6065748333930969	-0.7495793675848796	0
85481	ENSG00000007047	ENSMUSG00000021115	0.3667442798614502	-0.8554679312520215	0
80126	ENSG00000132964	ENSMUSG00000042249	0.35800856351852417	-0.7287927668842984	0
2532	ENSG00000263528	ENSMUSG00000021413	0.7395344376564026	0.9153393714592676	1
86785	ENSG00000149930	ENSMUSG00000028630	0.8573282361030579	-0.8913043696064809	0
86225	ENSG00000126934	ENSMUSG00000037885	0.5557944774627686	-0.8759279770020143	0
86823	ENSG00000127564	ENSMUSG00000029148	0.4014971852302551	-0.8925315787193446	0
86169	ENSG00000072786	ENSMUSG00000031012	0.5289641618728638	-0.8745973762495646	0
80737	ENSG00000067606	ENSMUSG00000027496	0.38944584131240845	-0.7426204150412962	0
89048	ENSG00000177453	ENSMUSG00000020700	0.6075685620307922	-0.9713089370363645	0
7025	ENSG00000154310	ENSMUSG00000019699	0.6182955503463745	0.8070351744718139	1
85783	ENSG00000125388	ENSMUSG00000029635	0.6725475192070007	-0.8630912660871007	0
8811	ENSG00000114738	ENSMUSG00000085272	0.7566816210746765	0.767175935202165	1
82143	ENSG00000134070	ENSMUSG00000057230	0.49942705035209656	-0.7754706403221618	0
87578	ENSG00000115825	ENSMUSG00000061751	0.1257515549659729	-0.9149655636878786	0
82320	ENSG00000115977	ENSMUSG00000073563	0.37268829345703125	-0.7800774988380367	0
7077	ENSG00000160145	ENSMUSG00000067336	0.7515408992767334	0.805844111337758	1
9147	ENSG00000182541	ENSMUSG00000020366	0.48125219345092773	0.7600117212327835	1
439	ENSG00000105613	ENSMUSG00000032936	0.5565958619117737	0.9788094095307698	1
6840	ENSG00000081320	ENSMUSG00000020715	0.7559036016464233	0.8115286388947791	1
7410	ENSG00000176444	ENSMUSG00000009772	0.5515472888946533	0.797957650357927	1
85379	ENSG00000198752	ENSMUSG00000026778	0.42116841673851013	-0.8530174571699142	0
2264	ENSG00000065883	ENSMUSG00000022836	0.4980175495147705	0.9229576687852676	1
86714	ENSG00000115216	ENSMUSG00000028969	0.13025116920471191	-0.889455919902443	0
83810	ENSG00000157404	ENSMUSG00000000441	0.5640225410461426	-0.8151004938793222	0
202	ENSG00000166501	ENSMUSG00000053046	0.5199189186096191	0.9875671359029032	1
6090	ENSG00000140474	ENSMUSG00000021279	0.32916733622550964	0.8287657313619675	1
84779	ENSG00000197168	ENSMUSG00000022433	0.5561667680740356	-0.8390172975678198	0
1168	ENSG00000135503	ENSMUSG00000073563	0.7676376700401306	0.9542338817071192	1
81409	ENSG00000178607	ENSMUSG00000051590	0.6322665214538574	-0.7575838407304657	0
88851	ENSG00000130822	ENSMUSG00000037337	0.6766445636749268	-0.9622600541431352	0
83105	ENSG00000160584	ENSMUSG00000060477	0.4901065528392792	-0.7984364255463587	0
80654	ENSG00000163545	ENSMUSG00000022897	0.5087872743606567	-0.7410704172073368	0
183	ENSG00000157404	ENSMUSG00000016179	0.7848886847496033	0.988694272301286	1
2797	ENSG00000185324	ENSMUSG00000020385	0.6171360015869141	0.9073431051519872	1
88184	ENSG00000115216	ENSMUSG00000052889	0.24680933356285095	-0.9352283254110878	0
87536	ENSG00000138769	ENSMUSG00000028756	0.6360678672790527	-0.9136696545193672	0
5531	ENSG00000164776	ENSMUSG00000024830	0.40538489818573	0.8417696850934366	1
9333	ENSG00000160447	ENSMUSG00000028756	0.4949420988559723	0.756222873090713	1
5020	ENSG00000178093	ENSMUSG00000033985	0.756610631942749	0.8537110046415176	1
84896	ENSG00000196182	ENSMUSG00000021363	0.5476331114768982	-0.841686076720982	0
2577	ENSG00000082146	ENSMUSG00000020694	0.7595081925392151	0.913821980847458	1
84221	ENSG00000137193	ENSMUSG00000051590	0.47840189933776855	-0.8250544694602077	0
7140	ENSG00000100077	ENSMUSG00000042249	0.5410282611846924	0.8045146381600239	1
4917	ENSG00000137843	ENSMUSG00000039913	0.47972506284713745	0.8562140916093028	1
6358	ENSG00000127564	ENSMUSG00000000532	0.29133981466293335	0.8226879000406565	1
88294	ENSG00000123374	ENSMUSG00000035390	0.38884153962135315	-0.9390063369977776	0
9869	ENSG00000163491	ENSMUSG00000014426	0.5818374156951904	0.7444282457065151	1
1186	ENSG00000130822	ENSMUSG00000022263	0.6112425327301025	0.9538399804265968	1
80314	ENSG00000155111	ENSMUSG00000022836	0.5192166566848755	-0.7333551827866437	0
7868	ENSG00000198873	ENSMUSG00000030409	0.4668514132499695	0.7879369418860361	1
660	ENSG00000126583	ENSMUSG00000020451	0.5825667381286621	0.9703934702025288	1
9125	ENSG00000164885	ENSMUSG00000019699	0.33582252264022827	0.7605953602173748	1
82108	ENSG00000167258	ENSMUSG00000031155	0.46604716777801514	-0.7747177416096044	0
3240	ENSG00000028116	ENSMUSG00000003068	0.3429579734802246	0.8960016455388408	1
6429	ENSG00000028116	ENSMUSG00000001630	0.2784653604030609	0.8209886586628604	1
80877	ENSG00000119638	ENSMUSG00000042249	0.484220415353775	-0.7458119740270014	0
5130	ENSG00000142186	ENSMUSG00000015133	0.7231525182723999	0.8510659166025575	1
3075	ENSG00000059758	ENSMUSG00000056458	0.7610689997673035	0.9003055551273617	1
5338	ENSG00000142875	ENSMUSG00000029283	0.6811690926551819	0.8461752482432694	1
80762	ENSG00000185189	ENSMUSG00000002688	0.39285701513290405	-0.7432546314655066	0
1319	ENSG00000177453	ENSMUSG00000031155	0.5913358926773071	0.9496068880452132	1
84339	ENSG00000110422	ENSMUSG00000032936	0.8233405351638794	-0.8284055882426953	0
80310	ENSG00000086232	ENSMUSG00000022433	0.6399568915367126	-0.7332803416913883	0
5512	ENSG00000138769	ENSMUSG00000036273	0.738090991973877	0.8420194581467298	1
79742	ENSG00000059758	ENSMUSG00000045962	0.12736275792121887	-0.7209212371410016	0
7811	ENSG00000072786	ENSMUSG00000020694	0.5959372520446777	0.7891766178951092	1
1681	ENSG00000008118	ENSMUSG00000016179	0.46932148933410645	0.9384068029281262	1
86464	ENSG00000198648	ENSMUSG00000024079	0.45492976903915405	-0.8821875534536225	0
83486	ENSG00000183735	ENSMUSG00000036273	0.5132693648338318	-0.807009784052836	0
79894	ENSG00000059758	ENSMUSG00000024830	0.5443552732467651	-0.7238773242955684	0
85206	ENSG00000177453	ENSMUSG00000004591	0.2903066873550415	-0.8490108172483185	0
7745	ENSG00000177189	ENSMUSG00000027177	0.5385206937789917	0.7903836443116519	1
1011	ENSG00000185324	ENSMUSG00000020115	0.549222469329834	0.9590873161157888	1
6356	ENSG00000146872	ENSMUSG00000052783	0.7505961656570435	0.8226975386078731	1
1626	ENSG00000141551	ENSMUSG00000021948	0.43138018250465393	0.9401575011815908	1
80346	ENSG00000127334	ENSMUSG00000031292	0.637269914150238	-0.7338139392282954	0
81488	ENSG00000175634	ENSMUSG00000015599	0.6196550130844116	-0.7595517245576554	0
4566	ENSG00000154310	ENSMUSG00000016179	0.33653485774993896	0.8649904751293358	1
5624	ENSG00000140795	ENSMUSG00000030433	0.6141262054443359	0.839495829702033	1
89164	ENSG00000171132	ENSMUSG00000020272	0.5014837384223938	-0.977954395861502	0
8549	ENSG00000147044	ENSMUSG00000074886	0.6462090611457825	0.7727652694821389	1
5698	ENSG00000065883	ENSMUSG00000020385	0.6497175693511963	0.8375926871108836	1
978	ENSG00000169302	ENSMUSG00000046707	0.46881815791130066	0.9600550779102068	1
87535	ENSG00000142178	ENSMUSG00000040936	0.7764833569526672	-0.9136555407699531	0
6938	ENSG00000142178	ENSMUSG00000020227	0.6039592027664185	0.809250546588252	1
80873	ENSG00000164076	ENSMUSG00000006728	0.4943556785583496	-0.7456986081980791	0
1898	ENSG00000168067	ENSMUSG00000029283	0.5949008464813232	0.93241457871269	1
3541	ENSG00000010219	ENSMUSG00000020227	0.6120214462280273	0.8886279104450725	1
4064	ENSG00000072786	ENSMUSG00000000441	0.4411267042160034	0.8758339528949463	1
3150	ENSG00000136021	ENSMUSG00000024235	0.4408361613750458	0.8982062211621126	1
88349	ENSG00000130822	ENSMUSG00000015133	0.4900960922241211	-0.9408804470709992	0
3798	ENSG00000072786	ENSMUSG00000030602	0.6398983597755432	0.8829997752186632	1
84351	ENSG00000102225	ENSMUSG00000003119	0.4683402180671692	-0.8286446477236858	0
87539	ENSG00000105287	ENSMUSG00000045038	0.7168562412261963	-0.9137721862002022	0
2402	ENSG00000154237	ENSMUSG00000031392	0.6775600910186768	0.9188694162934048	1
9791	ENSG00000198752	ENSMUSG00000053693	0.6356374025344849	0.7459969189357337	1
9999	ENSG00000185189	ENSMUSG00000030345	0.4895836412906647	0.7415926779718655	1
4727	ENSG00000130822	ENSMUSG00000021363	0.5361931920051575	0.8608734762696779	1
5731	ENSG00000028116	ENSMUSG00000009828	0.4920059144496918	0.8367988362421525	1
84865	ENSG00000127564	ENSMUSG00000024941	0.27090713381767273	-0.8410547224791113	0
8146	ENSG00000174672	ENSMUSG00000029053	0.4075354337692261	0.781640158025832	1
5317	ENSG00000010219	ENSMUSG00000024079	0.41400158405303955	0.8466543040759427	1
83880	ENSG00000082701	ENSMUSG00000039145	0.4193824231624603	-0.8164731094144178	0
1163	ENSG00000140795	ENSMUSG00000052854	0.5881530046463013	0.9543951528771882	1
3660	ENSG00000006837	ENSMUSG00000031027	0.6695705652236938	0.8855074917278792	1
7969	ENSG00000034152	ENSMUSG00000024235	0.43967872858047485	0.78578677562469	1
3800	ENSG00000162526	ENSMUSG00000070837	0.6475639939308167	0.8829154061905962	1
87843	ENSG00000170390	ENSMUSG00000064090	0.10861644148826599	-0.9232579052029568	0
6248	ENSG00000178093	ENSMUSG00000025758	0.6495317220687866	0.8253938166403795	1
85997	ENSG00000126934	ENSMUSG00000033276	0.41614654660224915	-0.8694590605757115	0
80808	ENSG00000149554	ENSMUSG00000016179	0.5059924125671387	-0.7443100625123222	0
314	ENSG00000064393	ENSMUSG00000039913	0.5663490891456604	0.9831194647761932	1
4954	ENSG00000146216	ENSMUSG00000028078	0.6663844585418701	0.8554142634178439	1
84035	ENSG00000141503	ENSMUSG00000030433	0.6432993412017822	-0.8205531449876602	0
5079	ENSG00000142875	ENSMUSG00000074923	0.4583079516887665	0.8522558236729371	1
83481	ENSG00000164776	ENSMUSG00000075590	0.563683271408081	-0.8068249099486794	0
8180	ENSG00000115825	ENSMUSG00000024042	0.3900749087333679	0.780980831773987	1
6304	ENSG00000176601	ENSMUSG00000004936	0.46773648262023926	0.8240200161894103	1
1104	ENSG00000142875	ENSMUSG00000056458	0.6997559070587158	0.9564211708864048	1
2356	ENSG00000069020	ENSMUSG00000027177	0.312939316034317	0.9204352950868178	1
88348	ENSG00000105287	ENSMUSG00000051590	0.6666022539138794	-0.9408611729277644	0
79630	ENSG00000130822	ENSMUSG00000003119	0.7519389390945435	-0.7184075227632589	0
83606	ENSG00000182541	ENSMUSG00000045962	0.22251060605049133	-0.8098749559192496	0
87449	ENSG00000160145	ENSMUSG00000032308	0.8398323059082031	-0.9110981175595324	0
80798	ENSG00000148660	ENSMUSG00000042978	0.43626368045806885	-0.7441080399368386	0
85455	ENSG00000162526	ENSMUSG00000021820	0.7534899115562439	-0.8547746772127495	0
3741	ENSG00000104936	ENSMUSG00000031309	0.6124497056007385	0.8841433919965921	1
9313	ENSG00000070770	ENSMUSG00000003119	0.41293787956237793	0.7566151292336311	1
2466	ENSG00000146216	ENSMUSG00000005034	0.6213805675506592	0.9172529990581209	1
2771	ENSG00000081320	ENSMUSG00000032501	0.8354031443595886	0.907954956349334	1
8343	ENSG00000159792	ENSMUSG00000003228	0.6231749057769775	0.7774057509172858	1
80486	ENSG00000115825	ENSMUSG00000045038	0.3546757102012634	-0.7369052770579869	0
4479	ENSG00000156873	ENSMUSG00000016526	0.5340743660926819	0.8668053017881373	1
82447	ENSG00000139908	ENSMUSG00000095930	0.3958284556865692	-0.7831346438522977	0
3136	ENSG00000112079	ENSMUSG00000045521	0.742132306098938	0.8985061814039116	1
81588	ENSG00000101255	ENSMUSG00000031065	0.5474519729614258	-0.7617996918724369	0
6835	ENSG00000082146	ENSMUSG00000026094	0.7022969722747803	0.8115627083169543	1
80151	ENSG00000101349	ENSMUSG00000029148	0.40123438835144043	-0.7294476989406188	0
3712	ENSG00000136021	ENSMUSG00000025358	0.5470129251480103	0.8845235433326873	1
81521	ENSG00000105053	ENSMUSG00000022812	0.5444979071617126	-0.7601512855116328	0
83859	ENSG00000011566	ENSMUSG00000030815	0.6032695174217224	-0.8161483536153236	0
84331	ENSG00000160396	ENSMUSG00000018932	0.5189723968505859	-0.8281473539563319	0
3682	ENSG00000110422	ENSMUSG00000061462	0.3649415373802185	0.8851290431973777	1
9426	ENSG00000065534	ENSMUSG00000021413	0.6675735712051392	0.7540426268419077	1
81395	ENSG00000198648	ENSMUSG00000037738	0.4506837725639343	-0.7573514752440079	0
902	ENSG00000059758	ENSMUSG00000015599	0.4442331790924072	0.9625844643785886	1
87113	ENSG00000065243	ENSMUSG00000051590	0.4677433371543884	-0.901078486022839	0
81364	ENSG00000064393	ENSMUSG00000031392	0.2335279881954193	-0.7567016463376416	0
84639	ENSG00000011566	ENSMUSG00000031012	0.30106329917907715	-0.83553167112024	0
3663	ENSG00000106799	ENSMUSG00000028284	0.363094687461853	0.8854666324088906	1
4045	ENSG00000155657	ENSMUSG00000045962	0.7052611112594604	0.8764714746386038	1
88434	ENSG00000010219	ENSMUSG00000020451	0.3386542499065399	-0.944180592166871	0
82797	ENSG00000152953	ENSMUSG00000042349	0.2918800711631775	-0.7907541707766347	0
88576	ENSG00000198752	ENSMUSG00000029613	0.48393142223358154	-0.9484211843064893	0
88922	ENSG00000160584	ENSMUSG00000020272	0.6002638936042786	-0.9651569934597996	0
89259	ENSG00000152953	ENSMUSG00000035828	0.4648306965827942	-0.9861578534313872	0
82584	ENSG00000160551	ENSMUSG00000040274	0.4079783260822296	-0.785843152457251	0
665	ENSG00000110931	ENSMUSG00000053414	0.593980073928833	0.9703278124318042	1
85946	ENSG00000072062	ENSMUSG00000033966	0.7672580480575562	-0.8682025999385456	0
82850	ENSG00000065534	ENSMUSG00000031309	0.4634537100791931	-0.7921795970282425	0
83183	ENSG00000131023	ENSMUSG00000033966	0.3308556377887726	-0.8002346053006344	0
85017	ENSG00000050748	ENSMUSG00000018932	0.503217339515686	-0.8450707667716104	0
87340	ENSG00000176601	ENSMUSG00000035725	0.3651372492313385	-0.90764987142636	0
8538	ENSG00000136807	ENSMUSG00000026201	0.6179400086402893	0.7730340112093538	1
83188	ENSG00000164076	ENSMUSG00000053436	0.4792127311229706	-0.8003583705151512	0
5713	ENSG00000135090	ENSMUSG00000021701	0.46738824248313904	0.8371580526777345	1
3441	ENSG00000104205	ENSMUSG00000061288	0.5025791525840759	0.8915524683810787	1
87715	ENSG00000125388	ENSMUSG00000007411	0.4622177481651306	-0.9191607023674926	0
1873	ENSG00000133083	ENSMUSG00000019699	0.7308540344238281	0.9332766897742693	1
89288	ENSG00000154358	ENSMUSG00000026667	0.257066011428833	-0.9874025143297168	0
6517	ENSG00000179335	ENSMUSG00000042688	0.3009241819381714	0.8190594136516302	1
4453	ENSG00000178607	ENSMUSG00000042349	0.6132818460464478	0.86726267897132	1
3891	ENSG00000111837	ENSMUSG00000032501	0.5950708389282227	0.8805422943549036	1
8759	ENSG00000065883	ENSMUSG00000060477	0.5026122331619263	0.7681039634328645	1
4106	ENSG00000198752	ENSMUSG00000005034	0.8327634334564209	0.8748170497864441	1
2026	ENSG00000126562	ENSMUSG00000032715	0.49435609579086304	0.928846941395526	1
5984	ENSG00000115694	ENSMUSG00000025537	0.5630797743797302	0.8310087866479241	1
84041	ENSG00000035664	ENSMUSG00000005034	0.7385541200637817	-0.820624788709174	0
3942	ENSG00000146216	ENSMUSG00000019235	0.6095430850982666	0.8791401361413873	1
5195	ENSG00000166501	ENSMUSG00000061751	0.8988898992538452	0.8496167795091952	1
88142	ENSG00000123374	ENSMUSG00000019235	0.3868822455406189	-0.9333301378754614	0
2016	ENSG00000110931	ENSMUSG00000031292	0.713821530342102	0.9291349541435052	1
80526	ENSG00000204217	ENSMUSG00000073563	0.6578752994537354	-0.7379076437651608	0
85474	ENSG00000105613	ENSMUSG00000025358	0.4889092743396759	-0.8553515851585715	0
83292	ENSG00000071242	ENSMUSG00000024006	0.36573347449302673	-0.8026582900323505	0
82360	ENSG00000151414	ENSMUSG00000053414	0.5721907615661621	-0.781126734695011	0
85043	ENSG00000114738	ENSMUSG00000021363	0.4278334379196167	-0.8455741689301487	0
9990	ENSG00000069020	ENSMUSG00000008730	0.7711359858512878	0.7417760350533883	1
5735	ENSG00000141503	ENSMUSG00000022263	0.5056623816490173	0.8365884409852362	1
6017	ENSG00000028116	ENSMUSG00000038145	0.534704327583313	0.830234504363522	1
84490	ENSG00000083290	ENSMUSG00000042349	0.15862725675106049	-0.8320749339408536	0
5003	ENSG00000137843	ENSMUSG00000040936	0.7047536969184875	0.8542829277747326	1
84202	ENSG00000107968	ENSMUSG00000053046	0.2168557196855545	-0.8246707298208839	0
89247	ENSG00000134602	ENSMUSG00000022433	0.5935803651809692	-0.9849818064867712	0
5574	ENSG00000180815	ENSMUSG00000005469	0.486291766166687	0.840826125700718	1
82436	ENSG00000136021	ENSMUSG00000036273	0.49427443742752075	-0.7829048473527513	0
4135	ENSG00000105053	ENSMUSG00000003644	0.43102923035621643	0.8742527790727146	1
82102	ENSG00000163349	ENSMUSG00000024242	0.7010011672973633	-0.7746334627176128	0
7050	ENSG00000163932	ENSMUSG00000022781	0.5657408237457275	0.8064196649645418	1
82126	ENSG00000156873	ENSMUSG00000061436	0.5276215672492981	-0.7750834732867562	0
80768	ENSG00000105723	ENSMUSG00000024070	0.3889613747596741	-0.7435054419218367	0
2705	ENSG00000135446	ENSMUSG00000031392	0.7241386771202087	0.909627439207475	1
81340	ENSG00000160145	ENSMUSG00000024948	0.2352638840675354	-0.7561132467012345	0
6575	ENSG00000069020	ENSMUSG00000020227	0.5231814384460449	0.817604809842856	1
9670	ENSG00000008086	ENSMUSG00000034135	0.3891260027885437	0.7488877740340012	1
6073	ENSG00000177453	ENSMUSG00000074886	0.6122194528579712	0.8290467309328363	1
82070	ENSG00000196730	ENSMUSG00000063410	-0.0067288801074028015	-0.7740313445681795	0
1935	ENSG00000159792	ENSMUSG00000025358	0.22342067956924438	0.9313068020033756	1
85812	ENSG00000060237	ENSMUSG00000040021	0.5287871360778809	-0.8639066516586639	0
6111	ENSG00000105723	ENSMUSG00000033966	0.7251770496368408	0.8284404782341862	1
